title,price,price_text,currency,price_usd,condition,metal_item_page,purity_item_page,weight_item_page,length_item_page,url,brand,metal,metal_url
"David Yurman 18K Yellow Gold Madison Chain Link Bracelet, 6mm",4025.0,"$4,025.00",USD,4025.0,Pre-Owned,,,,,https://www.ebay.com/itm/336723947794,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold Cable Edge Bracelet 5.5mm 7.25” Total 32g,5920.0,"$5,920.00",USD,5920.0,Brand New,,,,,https://www.ebay.com/itm/206040473811,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman Crossover Bracelet in Silver & 18k Yellow Gold - 3mm - 6 3/4""",624.99,$624.99,USD,624.99,Pre-Owned,,,,,https://www.ebay.com/itm/158125075807,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
DAVID YURMAN Ladies 18K Yellow Gold 13mm Signet Pinky Ring Size 4 New Authentic,1695.0,"$1,695.00",USD,1695.0,Brand New,,,,,https://www.ebay.com/itm/127969626107,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18k Yellow Gold Cable Cuff Bracelet Citrine & Diamond,4000.0,"$4,000.00",USD,4000.0,New (Other),,,,,https://www.ebay.com/itm/168568539262,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman 18k 750 Yellow Gold Onyx Necklace 18"" Long",749.99,$749.99,USD,749.99,Pre-Owned,,,,,https://www.ebay.com/itm/227384032739,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold Eden  Band Wedding Ring Size 6.5 $1300+,1055.0,"$1,055.00",USD,1055.0,Brand New,,,,,https://www.ebay.com/itm/206460699538,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman DY Eden Band Ring in 18K Yellow Gold with Tsavorite 1.85mm size 4.5,1695.0,"$1,695.00",USD,1695.0,Pre-Owned,,,,,https://www.ebay.com/itm/287501962208,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman Cable Buckle Choker Necklace w/ 18K Yellow Gold - 4mm - 15"" - RARE",675.0,$675.00,USD,675.0,Pre-Owned,,,,,https://www.ebay.com/itm/278238681219,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman Box Chain Necklace 18K Yellow Gold 22"" 14.3 Grams 2.7mm",3750.0,"$3,750.00",USD,3750.0,Pre-Owned,,,,,https://www.ebay.com/itm/117331262414,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18k Yellow Gold Fluted Chain Bracelet 7.5mm Chain L 8.5” 31g $12K+,6725.0,"$6,725.00",USD,6725.0,Pre-Owned,,,,,https://www.ebay.com/itm/206387406727,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"DAVID YURMAN DAGGER AMULET SterlingSilver ,18K Yellow Gold,Black Diamonds, 44mm",1195.0,"$1,195.00",USD,1195.0,Pre-Owned,,,,,https://www.ebay.com/itm/287360060154,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18k Yellow Gold Cable Chain Bracelet Blue Topaz Lobster Clasp,1000.0,"$1,000.00",USD,1000.0,New (Other),,,,,https://www.ebay.com/itm/318340893887,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Memento Mori Skull Amulet in 18K Yellow Gold and Forged Carbon,1395.0,"$1,395.00",USD,1395.0,Pre-Owned,,,,,https://www.ebay.com/itm/287478187198,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
$2400 DAVID YURMAN 18K 750 YELLOW GOLD DIAMOND 'L” INITIAL PINKY RING Sz.3,1450.0,"$1,450.00",USD,1450.0,Pre-Owned,,,,,https://www.ebay.com/itm/147454529219,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Sterling Silver and 14K Yellow Gold Cable  Post Earrings,252.0,$252.00,USD,252.0,Pre-Owned,,,,,https://www.ebay.com/itm/236989564556,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"david yurman Madison Chain Bracelet In 18K Yellow Gold, 11mm. Brand New!!",8350.0,"$8,350.00",USD,8350.0,Brand New,,,,,https://www.ebay.com/itm/327294998780,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold Tanzanite North Star Amulet Pendant $895 NWT,815.0,$815.00,USD,815.0,Brand New,,,,,https://www.ebay.com/itm/206026261312,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman 18K Yellow Gold Petite Infinity Diamond Cable Pendant Necklace 17""",1214.99,"$1,214.99",USD,1214.99,Pre-Owned,,,,,https://www.ebay.com/itm/298562133532,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman 18k Yellow Gold Oval Link Streamline Bracelet $18,500 Retail",11995.0,"$11,995.00",USD,11995.0,Pre-Owned,,,,,https://www.ebay.com/itm/147425069676,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Sterling Silver and 18k Yellow Gold Circular Clasp Chain Necklace,1200.0,"$1,200.00",USD,1200.0,Pre-Owned,,,,,https://www.ebay.com/itm/336729594169,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Link Necklace Sterling Silver & 18K Yellow Gold 16 inches (Estate),535.0,$535.00,USD,535.0,Pre-Owned,,,,,https://www.ebay.com/itm/236923775939,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18k Yellow Gold Leather Men’s Bracelet 7.5” Heavy Solid Gold 15g,2490.0,"$2,490.00",USD,2490.0,Pre-Owned,,,,,https://www.ebay.com/itm/206446083413,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman DY Madison Chain Bracelet in Sterling Silver with 18K Yellow Gold,1000.0,"$1,000.00",USD,1000.0,Pre-Owned,,,,,https://www.ebay.com/itm/158085788667,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold Memento Mori Skull Amulet 16mm,2000.0,"$2,000.00",USD,2000.0,New (Other),,,,,https://www.ebay.com/itm/137392813539,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18k yellow Gold Blue Sapphire Roman Elongated Pendant $4700 Retail,2995.0,"$2,995.00",USD,2995.0,Pre-Owned,,,,,https://www.ebay.com/itm/147454371050,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18k Yellow Gold 5.5mm Streamline Cuff Bracelet $7250 Retail,4850.0,"$4,850.00",USD,4850.0,Pre-Owned,,,,,https://www.ebay.com/itm/147425073230,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Petrvs 18K Yellow Gold Bee Pinky Signet Ring 15.5mm Size: 5.5,3295.0,"$3,295.00",USD,3295.0,Pre-Owned,,,,,https://www.ebay.com/itm/168453704710,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
18K Yellow Gold David Yurman 19mm Cross Amulet Pendant (no chain included),699.99,$699.99,USD,699.99,Pre-Owned,,,,,https://www.ebay.com/itm/147454265866,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18 Karat Yellow Gold Bangle Twisted Wire Outside High Polish Inside,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/800418770504,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman 925 Sterling Silver & 14k Yellow Gold 6mm Wheat Chain Necklace 16""",740.0,$740.00,USD,740.0,Pre-Owned,,,,,https://www.ebay.com/itm/168591567327,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18k Yellow Gold Diamonds  Renaissance Pearls Pendant Necklace $3950,3250.0,"$3,250.00",USD,3250.0,Pre-Owned,,,,,https://www.ebay.com/itm/147474438903,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Hexagonal Garnet Signet Ring in 18K Yellow Gold and Forged Carbon,5995.0,"$5,995.00",USD,5995.0,Pre-Owned,,,,,https://www.ebay.com/itm/287501564852,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman 18K Yellow Gold & Silver Necklace Oval 16""",2750.0,"$2,750.00",USD,2750.0,Pre-Owned,,,,,https://www.ebay.com/itm/318570729126,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold Diamond Stud earrings,600.0,$600.00,USD,600.0,Pre-Owned,,,,,https://www.ebay.com/itm/318668074223,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Figaro Sterling Silver And 18K Yellow Gold Donut Necklace,1300.0,"$1,300.00",USD,1300.0,Pre-Owned,,,,,https://www.ebay.com/itm/800259305564,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman Madison 18k Yellow Gold Oval Link Chain Bracelet, 6mm, Size Large",4400.0,"$4,400.00",USD,4400.0,Pre-Owned,,,,,https://www.ebay.com/itm/158127537654,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold Textured Starburst Charm Loop Bail Pendant,1550.0,"$1,550.00",USD,1550.0,Pre-Owned,,,,,https://www.ebay.com/itm/158024068874,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Streamline Signet Ring in 18K Yellow Gold and Black Diamonds,2495.0,"$2,495.00",USD,2495.0,Pre-Owned,,,,,https://www.ebay.com/itm/287501578301,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Evil Eye Amulet Pendant 18K Yellow Gold with Sapphire 14.5mm,1750.0,"$1,750.00",USD,1750.0,Pre-Owned,,,,,https://www.ebay.com/itm/287485630908,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold 11mm Quatrefoil Amulet Pendant with Diamonds,950.0,$950.00,USD,950.0,Pre-Owned,,,,,https://www.ebay.com/itm/168548877062,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
44mm David Yurman 18k Yellow Gold Waves Dagger Amulet… Comes With DY Box,890.0,$890.00,USD,890.0,Pre-Owned,,,,,https://www.ebay.com/itm/127951683555,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman Diamond Cable Band Ring, 18k Yellow Gold, Ring Size 5",925.0,$925.00,USD,925.0,Pre-Owned,,,,,https://www.ebay.com/itm/336713603033,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
DAVID YURMAN 18k Yellow Gold 2.4mm Wide Box Link Bracelet w/ Box 2500 Retail,2250.0,"$2,250.00",USD,2250.0,Pre-Owned,,,,,https://www.ebay.com/itm/236886875898,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman 18K Yellow Gold Diamond  Starburst Earrings $1250+ 7.5mm,1060.0,"$1,060.00",USD,1060.0,Pre-Owned,,,,,https://www.ebay.com/itm/206263951700,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
"David Yurman CROSSOVER TWO ROW RINGSterling Silver with 14K Yellow Gold, 7.4mm",349.0,$349.00,USD,349.0,New (Other),,,,,https://www.ebay.com/itm/318137313520,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
David Yurman Classic Cable Bracelet 14K Yellow Gold and Freshwater Pearls,325.0,$325.00,USD,325.0,Pre-Owned,,,,,https://www.ebay.com/itm/318559926085,David Yurman,Yellow Gold,https://www.ebay.com/b/David-Yurman/bn_21823139?Brand=David%2520Yurman&Metal=Yellow%2520Gold&mag=1&rt=nc
Cartier Panthere Vintage Bombe Cocktail 18k Yellow Gold Ring Sz 6,16200.0,"$16,200.00",USD,16200.0,Pre-Owned,,,,,https://www.ebay.com/itm/257241408426,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Trinity 6.45ct Diamond 18k Yellow Gold Bangle Bracelet,34200.0,"$34,200.00",USD,34200.0,Pre-Owned,,,,,https://www.ebay.com/itm/267499334645,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Panthere Openwork Limited Edition 18k Yellow Gold Diamond Necklace,327000.0,"$327,000.00",USD,327000.0,Brand New,,,,,https://www.ebay.com/itm/286985952628,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Panthere Tassel Diamond 18k Yellow Gold Pendant Necklace,48600.0,"$48,600.00",USD,48600.0,Pre-Owned,,,,,https://www.ebay.com/itm/257241408567,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Small Juste Un Clou Ring Size 52 with Docs and Box,1123.0,"$1,123.00",USD,1123.0,Pre-Owned,,,,,https://www.ebay.com/itm/800425442716,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Classic Love 18K Yellow Gold Ring Size 57 Signed 5.5mm,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/366551236152,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Auth. Cartier Juste un Clou 18k Yellow Gold Ring Size 55 w/ Box & Certificate,1425.0,"$1,425.00",USD,1425.0,Pre-Owned,,,,,https://www.ebay.com/itm/236985321600,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Authentic Cartier Love Bracelet Small Model 18k Yellow Gold Size 16 Complete Set,4275.0,"$4,275.00",USD,4275.0,Pre-Owned,,,,,https://www.ebay.com/itm/158157891089,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring Yellow Gold Small 3.6mm Size 59 US 8.75 S,799.0,$799.00,USD,799.0,Pre-Owned,,,,,https://www.ebay.com/itm/117335499293,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Band Ring 18K Yellow Gold AU750 Size 46 Signed w/ Certificate,406.6,$406.60,USD,406.6,Pre-Owned,,,,,https://www.ebay.com/itm/178378833903,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
18K Yellow Gold Cartier Love Ring Sz: 7.5 - 3.5G! (WMP020329),1209.99,"$1,209.99",USD,1209.99,Pre-Owned,,,,,https://www.ebay.com/itm/398235509195,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste Un Clou Small 18k Yellow Gold Ring Size 51,1090.0,"$1,090.00",USD,1090.0,Pre-Owned,,,,,https://www.ebay.com/itm/407084637806,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste Un Clou SM 18K Yellow Gold Bracelet Size 16,3800.0,"$3,800.00",USD,3800.0,Pre-Owned,,,,,https://www.ebay.com/itm/407106996812,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier Love Series Vintage 18k Yellow Gold Bangle Bracelet 7""",21000.0,"$21,000.00",USD,21000.0,Pre-Owned,,,,,https://www.ebay.com/itm/257241410183,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Series 18k White & Yellow Gold Vintage Band Ring Sz 4 3/4,5400.0,"$5,400.00",USD,5400.0,Pre-Owned,,,,,https://www.ebay.com/itm/257241408583,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
"Cartier Juste un Clou 18K Yellow Gold Full Pave Diamond Nail Bangle Bracelet,",55800.0,"$55,800.00",USD,55800.0,Pre-Owned,,,,,https://www.ebay.com/itm/267629264307,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Double Chain Bracelet 8” 2.1g Lobster Clasp 750,255.0,$255.00,USD,255.0,Pre-Owned,,,,,https://www.ebay.com/itm/137581895978,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Bracelet Size 16 Classic Large 18k Yellow Gold Box Cert Receipt Bag,6280.0,"$6,280.00",USD,6280.0,Pre-Owned,,,,,https://www.ebay.com/itm/227441425704,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Pendant Necklace with 2 Diamonds in 18k Yellow Gold,2299.99,"$2,299.99",USD,2299.99,Pre-Owned,,,,,https://www.ebay.com/itm/168568091743,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Small Juste Un Clou Ring Size 52 with Docs and Box,1250.0,"$1,250.00",USD,1250.0,Pre-Owned,,,,,https://www.ebay.com/itm/236943508643,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Vintage Cartier 18K Yellow Gold 1/8 Oz Ingot Bar Charm Pendant Signed Rare Find,2499.0,"$2,499.00",USD,2499.0,Pre-Owned,,,,,https://www.ebay.com/itm/287503714879,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste Un Clou Diamond 18k Yellow Gold Small Model Band Ring Size 49 -E79,2100.0,"$2,100.00",USD,2100.0,Pre-Owned,,,,,https://www.ebay.com/itm/398155316016,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Ring Size 56 18k Yellow Gold,1500.0,"$1,500.00",USD,1500.0,Pre-Owned,,,,,https://www.ebay.com/itm/398129827111,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Santos Medium 18K Yellow Gold Necklace,10000.0,"$10,000.00",USD,10000.0,Pre-Owned,,,,,https://www.ebay.com/itm/407089309502,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
❤️Cartier 18k 750 Yellow Gold Love Band Ring Classic Model Size 57 (US SZ 8 1/4),1079.99,"$1,079.99",USD,1079.99,Pre-Owned,,,,,https://www.ebay.com/itm/158150885632,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier LOVE Small 18K Yellow Gold Ring Size 62 US 10 Mint,1250.0,"$1,250.00",USD,1250.0,Pre-Owned,,,,,https://www.ebay.com/itm/168589244391,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love 18k Yellow Gold Size 17 Bangle Bracelet,6063.0,"$6,063.00",USD,6063.0,Pre-Owned,,,,,https://www.ebay.com/itm/287470637523,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 18K Yellow Gold Round Bezel Diamond Pendant Cable Chain Necklace,1000.0,"$1,000.00",USD,1000.0,Brand New,,,,,https://www.ebay.com/itm/257655838998,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Important Panthere 18k Yellow Gold Enamel Bangle Bracelet,147000.0,"$147,000.00",USD,147000.0,Pre-Owned,,,,,https://www.ebay.com/itm/267499333848,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste un Clou Classic Model 18k Yellow Gold Bangle Bracelet Sz 16,9120.0,"$9,120.00",USD,9120.0,Pre-Owned,,,,,https://www.ebay.com/itm/287254199912,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Panthere Onyx Diamond 18k Yellow Gold Vintage Hoop Earrings,90000.0,"$90,000.00",USD,90000.0,Pre-Owned,,,,,https://www.ebay.com/itm/257241407552,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier 1960s Butterfly Sapphire 18 Karat Yellow Gold Brooch,10200.0,"$10,200.00",USD,10200.0,Pre-Owned,,,,,https://www.ebay.com/itm/286985951551,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste Un Clou 18K Yellow Gold Thin Ring - Size 59 / US 7.75 - 3.6g/2.4dw,1199.99,"$1,199.99",USD,1199.99,Pre-Owned,,,,,https://www.ebay.com/itm/287503378646,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love Bracelet 18K Yellow Gold Screw Closure w/ Screwdriver Size 18,4800.0,"$4,800.00",USD,4800.0,Pre-Owned,,,,,https://www.ebay.com/itm/128010537065,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier - 18k Yellow Gold 4 Diamond Love Bracelet with Box & Bag - Size 17,8000.0,"$8,000.00",USD,8000.0,Pre-Owned,,,,,https://www.ebay.com/itm/336728032664,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Juste un Clou Classic Nail Bracelet 18K Yellow Gold Size 18,3700.0,"$3,700.00",USD,3700.0,Pre-Owned,,,,,https://www.ebay.com/itm/227424326702,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Panthère de Cartier 18K Yellow Gold Ring,6000.0,"$6,000.00",USD,6000.0,Pre-Owned,,,,,https://www.ebay.com/itm/287489742137,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Vintage C De Cartier 18K Yellow Gold Diamond Ring Size 5,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/236796731693,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Panthere Hoop Vintage French Diamond Hoop 18k Yellow Gold Earrings,80040.0,"$80,040.00",USD,80040.0,Pre-Owned,,,,,https://www.ebay.com/itm/267499335917,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
Cartier Love 3 Diamonds 5.5mm 18k Yellow Gold Band Size 7.5/56 Ring,2995.0,"$2,995.00",USD,2995.0,Pre-Owned,,,,,https://www.ebay.com/itm/168509160019,Cartier,Yellow Gold,https://www.ebay.com/b/Cartier-Yellow-Gold-Fine-Jewelry/4196/bn_2194152
