title,price,price_text,currency,price_usd,condition,metal_item_page,purity_item_page,weight_item_page,length_item_page,url,brand,metal,metal_url,item_id,condition_clean,item_type,purity,weight_grams
Cartier Trinity Rolling Ring 18k Yellow Rose & White Gold Size 8 EU56,1850.0,"$1,850.00",USD,1850.0,Pre-Owned,,,,,https://www.ebay.com/itm/287432063285,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,287432063285,Pre-Owned,Ring,18k Gold,
"Cartier Santos De Cartier 18K White Gold Chain Bracelet Size 7.5"" 9.7 Grams",3000.0,"$3,000.00",USD,3000.0,Pre-Owned,,,,,https://www.ebay.com/itm/117339024974,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,117339024974,Pre-Owned,Bracelet,18k Gold,9.7
Cartier Love 18k White Gold Sapphire Multi Gem Rainbow Bracelet Sz 16 Box COA,11995.0,"$11,995.00",USD,11995.0,Pre-Owned,,,,,https://www.ebay.com/itm/178351814429,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,178351814429,Pre-Owned,Bracelet,18k Gold,
Cartier Love 18K White Gold Band Ring Size 52 6mm Engraved Signed 52833A,1050.0,"$1,050.00",USD,1050.0,Pre-Owned,,,,,https://www.ebay.com/itm/137569741161,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,137569741161,Pre-Owned,Ring,18k Gold,
Authentic Cartier 18 Kt White Gold Ecrou De Cartier Nut Screw Bracelet Size 18,7700.0,"$7,700.00",USD,7700.0,Pre-Owned,,,,,https://www.ebay.com/itm/127939912100,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,127939912100,Pre-Owned,Bracelet,18k Gold,
Cartier Love 18k White Gold Size 18 Small Model Bangle Bracelet,4653.0,"$4,653.00",USD,4653.0,Pre-Owned,,,,,https://www.ebay.com/itm/298531198258,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,298531198258,Pre-Owned,Bracelet,18k Gold,
Authentic CARTIER 18K Pink Yellow White Gold Trinity Cord Bracelet (Red),959.0,$959.00,USD,959.0,Pre-Owned,,,,,https://www.ebay.com/itm/298439131928,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,298439131928,Pre-Owned,Bracelet,18k Gold,
Cartier Himalia SINGLE (1) Piece 18K 750 White gold With Diamonds Earring As-IS,995.0,$995.00,USD,995.0,Pre-Owned,,,,,https://www.ebay.com/itm/287451290606,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,287451290606,Pre-Owned,Other,18k Gold,
Cartier Love 18k White Gold Size 16 Small Model Bangle Bracelet,4653.0,"$4,653.00",USD,4653.0,Pre-Owned,,,,,https://www.ebay.com/itm/287206730599,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,287206730599,Pre-Owned,Bracelet,18k Gold,
Cartier Diamond 18K White Gold Love Necklace,5000.0,"$5,000.00",USD,5000.0,Pre-Owned,,,,,https://www.ebay.com/itm/407065629542,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,407065629542,Pre-Owned,Necklace,18k Gold,
Cartier 18K White Gold Love Ring Size 69,1800.0,"$1,800.00",USD,1800.0,Pre-Owned,,,,,https://www.ebay.com/itm/406357250079,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,406357250079,Pre-Owned,Ring,18k Gold,
18k Rose & White Gold Cartier Double Love 6 Diamond Ring Sz 53 6.25 COA Receipt,3499.0,"$3,499.00",USD,3499.0,Pre-Owned,,,,,https://www.ebay.com/itm/198542324402,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,198542324402,Pre-Owned,Ring,18k Gold,
CARTIER  mini love ring 1P Diamond Ring K18 White Gold  Ladies [Used],1072.0,"$1,072.00",USD,1072.0,Pre-Owned,,,,,https://www.ebay.com/itm/198253700214,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,198253700214,Pre-Owned,Ring,White Gold,
Cartier 18K White Gold Small Love Bracelet (Size 15),4500.0,"$4,500.00",USD,4500.0,Pre-Owned,,,,,https://www.ebay.com/itm/168018454875,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,168018454875,Pre-Owned,Bracelet,18k Gold,
CARTIER Love Bracelet - White Gold - Size 18 - 💯 AUTHENTIC,4499.0,"$4,499.00",USD,4499.0,Pre-Owned,,,,,https://www.ebay.com/itm/227452507946,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,227452507946,Pre-Owned,Bracelet,White Gold,
Authentic Cartier Lanier Half Diamond Ring 18K White Gold Women's CARTIER SIZE 4,1500.0,"$1,500.00",USD,1500.0,New (Other),,,,,https://www.ebay.com/itm/376969499783,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,376969499783,New,Ring,18k Gold,
CARTIER LOVE 18K WHITE GOLD 6 DIAMOND RING SIZE 6 W/ BOX - R11597,4100.0,"$4,100.00",USD,4100.0,Pre-Owned,,,,,https://www.ebay.com/itm/206395761115,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,206395761115,Pre-Owned,Ring,18k Gold,
"ETINCELLE DE CARTIER WEDDING BAND, 1.5 MM WIDTH, PAVED white gold diamonds 49mm",1899.0,"$1,899.00",USD,1899.0,Pre-Owned,,,,,https://www.ebay.com/itm/267274906246,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,267274906246,Pre-Owned,Other,White Gold,
Cartier 18k White Gold Love Bangle Bracelet Size 19,6650.0,"$6,650.00",USD,6650.0,Pre-Owned,,,,,https://www.ebay.com/itm/278235038278,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,278235038278,Pre-Owned,Bracelet,18k Gold,
Cartier Love 18k White Gold Size 52 Diamond Ring,2021.0,"$2,021.00",USD,2021.0,Pre-Owned,,,,,https://www.ebay.com/itm/298259751607,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,298259751607,Pre-Owned,Ring,18k Gold,
NIB 2026 Cartier Juste Un Clou 18k White Gold Diamond Bracelet Size 16 Box COA,13495.0,"$13,495.00",USD,13495.0,Brand New,,,,,https://www.ebay.com/itm/336713495849,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,336713495849,New,Bracelet,18k Gold,
CARTIER Trinity Ring  7 Bands 18k Yellow Gold Rose Gold White Gold US 6,1899.0,"$1,899.00",USD,1899.0,Pre-Owned,,,,,https://www.ebay.com/itm/336656401712,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,336656401712,Pre-Owned,Ring,18k Gold,
"Cartier Trinity 3 Ring Pendant, Yellow, Rose, & White Gold",1599.99,"$1,599.99",USD,1599.99,Pre-Owned,,,,,https://www.ebay.com/itm/198497666909,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,198497666909,Pre-Owned,Pendant,White Gold,
Cartier ~ Pasha 18k White Gold Diamond earrings,2895.0,"$2,895.00",USD,2895.0,Pre-Owned,,,,,https://www.ebay.com/itm/358398159890,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,358398159890,Pre-Owned,Earrings,18k Gold,
Cartier 18K Yellow/Rose & White Gold Tri-Color Rolling Ring Size 49 13.99 Grams,2800.0,"$2,800.00",USD,2800.0,Pre-Owned,,,,,https://www.ebay.com/itm/168578421656,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,168578421656,Pre-Owned,Ring,18k Gold,13.99
RARE Auth Cartier Trinity 18k White Gold Ring 1998 French hallmarks HEAVY 8grams,1725.0,"$1,725.00",USD,1725.0,Pre-Owned,,,,,https://www.ebay.com/itm/127833193808,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,127833193808,Pre-Owned,Ring,18k Gold,8.0
Cartier 18k White Gold Love Mini Hoop Post Earrings,2068.0,"$2,068.00",USD,2068.0,Pre-Owned,,,,,https://www.ebay.com/itm/287242784163,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,287242784163,Pre-Owned,Earrings,18k Gold,
"Cartier Juste un Clou Classic 18k White Gold, Size 17 (Full Set)",7000.0,"$7,000.00",USD,7000.0,Pre-Owned,,,,,https://www.ebay.com/itm/128006210853,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,128006210853,Pre-Owned,Other,18k Gold,
Cartier Vendome Louis Wedding Band Ring 18k White Gold Au 750 Size 64 (US 10.75),1599.99,"$1,599.99",USD,1599.99,Pre-Owned,,,,,https://www.ebay.com/itm/206443331513,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,206443331513,Pre-Owned,Ring,18k Gold,
Cartier Love Small Model Full Pave Diamond Bracelet 18K White Gold Size 16,21930.0,"$21,930.00",USD,21930.0,Pre-Owned,,,,,https://www.ebay.com/itm/377325830393,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,377325830393,Pre-Owned,Bracelet,18k Gold,
CARTIER____14k White Gold Wedding Band Ring Size 9.25,778.0,$778.00,USD,778.0,Pre-Owned,,,,,https://www.ebay.com/itm/227298115357,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,227298115357,Pre-Owned,Ring,14k Gold,
Cartier 18K White Gold LOVE Cuff Bracelet - Size 21,5995.0,"$5,995.00",USD,5995.0,Pre-Owned,,,,,https://www.ebay.com/itm/127915122165,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,127915122165,Pre-Owned,Bracelet,18k Gold,
Cartier Nouvelle Vague Ring 18k White Gold Crossover Band Size 50,2300.0,"$2,300.00",USD,2300.0,Pre-Owned,,,,,https://www.ebay.com/itm/178084068212,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,178084068212,Pre-Owned,Ring,18k Gold,
Cartier Santos 18K White Gold Bracelet,5000.0,"$5,000.00",USD,5000.0,Pre-Owned,,,,,https://www.ebay.com/itm/406807664857,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,406807664857,Pre-Owned,Bracelet,18k Gold,
"Cartier Juste un Clou 18K White Gold Pavé Diamond Ring Size 52, 0.50-0.74ctw",5499.0,"$5,499.00",USD,5499.0,Pre-Owned,,,,,https://www.ebay.com/itm/336702829399,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,336702829399,Pre-Owned,Ring,18k Gold,
Cartier Love 18k White Gold Size 18 Small Model Bangle Bracelet,4653.0,"$4,653.00",USD,4653.0,Pre-Owned,,,,,https://www.ebay.com/itm/287173477950,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,287173477950,Pre-Owned,Bracelet,18k Gold,
Cartier Juste Un Clou 18K White Gold Necklace,8500.0,"$8,500.00",USD,8500.0,Pre-Owned,,,,,https://www.ebay.com/itm/405410356996,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,405410356996,Pre-Owned,Necklace,18k Gold,
Cartier Love Ring 18k White Gold & 6 Diamond Classic Model Size 60,5000.0,"$5,000.00",USD,5000.0,Pre-Owned,,,,,https://www.ebay.com/itm/366389997259,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,366389997259,Pre-Owned,Ring,18k Gold,
Cartier Love Ring 8 Diamonds 18k White Gold Small Band Size 51  B4050651,4650.0,"$4,650.00",USD,4650.0,Pre-Owned,,,,,https://www.ebay.com/itm/116782992974,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,116782992974,Pre-Owned,Ring,18k Gold,
Cartier 18K White Gold Classic Love Ring Size 11 with Box and Certificate,2000.0,"$2,000.00",USD,2000.0,Pre-Owned,,,,,https://www.ebay.com/itm/278220447711,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,278220447711,Pre-Owned,Ring,18k Gold,
CARTIER Damour Necklace 18K White Gold N7406800,2060.0,"$2,060.00",USD,2060.0,Pre-Owned,,,,,https://www.ebay.com/itm/137232723495,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,137232723495,Pre-Owned,Necklace,18k Gold,
Authentic! Cartier Diamond 18k White Gold Diamond Diamant Leger De Ring Cert,8000.0,"$8,000.00",USD,8000.0,Pre-Owned,,,,,https://www.ebay.com/itm/188681096576,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,188681096576,Pre-Owned,Ring,18k Gold,
Cartier Trinity Cord Bracelet 18K/750 Yellow Gold White Gold Pink Gold,1500.0,"$1,500.00",USD,1500.0,Pre-Owned,,,,,https://www.ebay.com/itm/157696126783,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,157696126783,Pre-Owned,Bracelet,18k Gold,
"CARTIER 18k White Gold Panthere De Cartier Diamond Gemstone Ring $90,500 Retail",61500.0,"$61,500.00",USD,61500.0,Pre-Owned,,,,,https://www.ebay.com/itm/236960487216,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,236960487216,Pre-Owned,Ring,18k Gold,
Authentic Cartier 18K White Gold & Diamond Love Ring Band Size 56/7.5 with box,5000.0,"$5,000.00",USD,5000.0,Pre-Owned,,,,,https://www.ebay.com/itm/318274063151,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,318274063151,Pre-Owned,Ring,18k Gold,
Cartier Love Bracelet - White Gold Brushed - Classic Size 19,6399.0,"$6,399.00",USD,6399.0,Pre-Owned,,,,,https://www.ebay.com/itm/137365644997,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,137365644997,Pre-Owned,Bracelet,White Gold,
Cartier Love Ring SM Wedding Band White Gold Size 58 ❤️,1095.0,"$1,095.00",USD,1095.0,Pre-Owned,,,,,https://www.ebay.com/itm/257622720274,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,257622720274,Pre-Owned,Ring,White Gold,
Cartier 18K White Gold Etincelle De Cartier Emerald Cut Diamond Ring Size 51,2500.77,"$2,500.77",USD,2500.77,Pre-Owned,,,,,https://www.ebay.com/itm/377329538457,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,377329538457,Pre-Owned,Ring,18k Gold,
Cartier White Gold Small 10 Diamonds Love Bracelet Full Set 750,8995.0,"$8,995.00",USD,8995.0,Pre-Owned,,,,,https://www.ebay.com/itm/236968848638,Cartier,White Gold,https://www.ebay.com/b/Cartier-White-Gold-Fine-Jewelry/4196/bn_2194640,236968848638,Pre-Owned,Bracelet,18k Gold,
Tiffany & Co. HardWear Double Link Bracelet 18k Yellow Gold,999.0,$999.00,USD,999.0,Pre-Owned,,,,,https://www.ebay.com/itm/206481943518,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,206481943518,Pre-Owned,Bracelet,18k Gold,
Tiffany & Co. 18K Yellow Gold Leaf Stud Earrings Butterfly Back No Stone,520.0,$520.00,USD,520.0,Pre-Owned,,,,,https://www.ebay.com/itm/307120805931,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,307120805931,Pre-Owned,Earrings,18k Gold,
Tiffany & Co. Please Return 18K Yellow Gold Engraved Heart Stud Earrings,100.0,$100.00,USD,100.0,Pre-Owned,,,,,https://www.ebay.com/itm/398288789358,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,398288789358,Pre-Owned,Earrings,18k Gold,
Genuine Tiffany & Co. Sterling 14k Yellow Gold Round Puffy Pendant & Neck Chain,209.3,$209.30,USD,209.3,Pre-Owned,,,,,https://www.ebay.com/itm/195515578701,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,195515578701,Pre-Owned,Pendant,14k Gold,
Tiffany & Co. 18k yellow gold link chain necklace,775.0,$775.00,USD,775.0,Pre-Owned,,,,,https://www.ebay.com/itm/318702879965,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,318702879965,Pre-Owned,Necklace,18k Gold,
Tiffany & Co. Atlas Collection Cube Roman Numerals 18k 750 Yellow Gold Necklace,1350.0,"$1,350.00",USD,1350.0,Pre-Owned,,,,,https://www.ebay.com/itm/168618407574,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,168618407574,Pre-Owned,Necklace,18k Gold,
"Tiffany & Co. 18K Yellow Gold Eternal Circle Pendant Necklace 16""",2300.0,"$2,300.00",USD,2300.0,Pre-Owned,,,,,https://www.ebay.com/itm/158119680211,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,158119680211,Pre-Owned,Necklace,18k Gold,
"Tiffany & Co. 18K Yellow Gold Heart Basket Pendant Necklace 30"" Italy Vintage",5300.0,"$5,300.00",USD,5300.0,Pre-Owned,,,,,https://www.ebay.com/itm/158129186207,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,158129186207,Pre-Owned,Necklace,18k Gold,
TIFFANY&Co.  Open heart Pendant top K18 Yellow Gold  Ladies [Used],333.0,$333.00,USD,333.0,Pre-Owned,,,,,https://www.ebay.com/itm/188356230423,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,188356230423,Pre-Owned,Pendant,Yellow Gold,
RARE Vintage Tiffany & Co. Elsa Peretti 18k Yellow Gold Bottle Vase Pendant,2195.0,"$2,195.00",USD,2195.0,Pre-Owned,,,,,https://www.ebay.com/itm/177789219039,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,177789219039,Pre-Owned,Pendant,18k Gold,
TIFFANY & Co. Bracelet Hook & Eye Bangle Silver 18K Yellow Gold  W/Box NM Japan,280.99,$280.99,USD,280.99,Pre-Owned,,,,,https://www.ebay.com/itm/127569386607,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,127569386607,Pre-Owned,Bracelet,18k Gold,
Tiffany & Co. 18k Yellow Gold Round Pendant Necklace Cable Chain,700.0,$700.00,USD,700.0,Pre-Owned,,,,,https://www.ebay.com/itm/178084052148,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,178084052148,Pre-Owned,Necklace,18k Gold,
Tiffany & Co. 18K Yellow Gold Diamond Band Ring EU51 / US6,1500.0,"$1,500.00",USD,1500.0,Pre-Owned,,,,,https://www.ebay.com/itm/800510987111,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,800510987111,Pre-Owned,Ring,18k Gold,
Authentic Tiffany & Co.Return to Tiffany Heart Tag Stud Earrings 18k Yellow Gold,849.0,$849.00,USD,849.0,Pre-Owned,,,,,https://www.ebay.com/itm/318693622979,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,318693622979,Pre-Owned,Earrings,18k Gold,
Tiffany & Co. Tiffany T Smile 18 in Necklace with Mini Pendant 18k Yellow Gold,700.0,$700.00,USD,700.0,Pre-Owned,,,,,https://www.ebay.com/itm/188772493414,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,188772493414,Pre-Owned,Necklace,18k Gold,
Tiffany & Co. 1837 Interlocking Circles Ring 18K Yellow Gold Size 6 8g w/Box,2350.0,"$2,350.00",USD,2350.0,Pre-Owned,,,,,https://www.ebay.com/itm/227470461550,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,227470461550,Pre-Owned,Ring,18k Gold,8.0
Tiffany & Co Paloma Picasso Olive Leaf Pearl Pendant 18k Yellow Gold Necklace,1000.0,"$1,000.00",USD,1000.0,Pre-Owned,,,,,https://www.ebay.com/itm/377421141330,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,377421141330,Pre-Owned,Necklace,18k Gold,
Tiffany & Co. 18k Yellow Gold Paloma Picasso Paisley Palm Pendant Necklace,605.0,$605.00,USD,605.0,Pre-Owned,,,,,https://www.ebay.com/itm/800503672364,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,800503672364,Pre-Owned,Necklace,18k Gold,
Tiffany & Co Elsa Peretti Open Heart Pendant 7mm 18K Yellow Gold,650.0,$650.00,USD,650.0,Pre-Owned,,,,,https://www.ebay.com/itm/137586974773,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,137586974773,Pre-Owned,Pendant,18k Gold,
"Tiffany & Co. Ribbon Bow Ring 18K Yellow Gold Sterling Silver 925 US Size 6.5""",298.0,$298.00,USD,298.0,Pre-Owned,,,,,https://www.ebay.com/itm/206495797480,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,206495797480,Pre-Owned,Ring,18k Gold,
Tiffany & Co. Tiffany & Co. Schlumberger Jean Ring 18k Yellow Gold Diamond,1699.0,"$1,699.00",USD,1699.0,Pre-Owned,,,,,https://www.ebay.com/itm/128029950001,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,128029950001,Pre-Owned,Ring,18k Gold,
Tiffany & Co. Tiffany T Hoop Earrings 18k Yellow Gold,1575.0,"$1,575.00",USD,1575.0,Pre-Owned,,,,,https://www.ebay.com/itm/236995439135,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,236995439135,Pre-Owned,Earrings,18k Gold,
TIFFANY & CO. STERLING SILVER 925 & 18K 750 YELLOW GOLD AMETHYST COCKTAIL RING,495.0,$495.00,USD,495.0,Pre-Owned,,,,,https://www.ebay.com/itm/157268814365,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,157268814365,Pre-Owned,Ring,18k Gold,
Tiffany & Co. Return to Tiffany 14k Yellow Gold Heart Charm Pendant,700.0,$700.00,USD,700.0,Pre-Owned,,,,,https://www.ebay.com/itm/287418903472,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,287418903472,Pre-Owned,Pendant,14k Gold,
RARE Vintage Tiffany & Co. 14k Yellow Gold Diamond Leo Zodiac Pendant Charm,1795.0,"$1,795.00",USD,1795.0,Pre-Owned,,,,,https://www.ebay.com/itm/177797212904,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,177797212904,Pre-Owned,Pendant,14k Gold,
Tiffany & Co. Tiffany T Smile Small Pendant Necklace 18k Yellow Gold Diamond,1750.0,"$1,750.00",USD,1750.0,Pre-Owned,,,,,https://www.ebay.com/itm/398268215137,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,398268215137,Pre-Owned,Necklace,18k Gold,
Tiffany & Co. 18k Yellow Gold Mesh Chain Bracelet Bar Closure 7.5in,6000.0,"$6,000.00",USD,6000.0,Pre-Owned,,,,,https://www.ebay.com/itm/398275301121,Tiffany & Co.,Yellow Gold,https://www.ebay.com/b/Tiffany-Co/bn_21836959?Brand=Tiffany%2520%2526%2520Co%252E&Metal=Yellow%2520Gold&mag=1&rt=nc,398275301121,Pre-Owned,Bracelet,18k Gold,
